9.8318,10.068,2.7256,3.2923,0.8114,8.4103,3.0027,2.9155,0.31278,1.4746,1.4862,6.3206,5.1788,2.9491,4.3737,7.8227,2.4487,4.2799,5.0108,8.4703,6.4748,6.583,7.123,10.131,4.4994,9.537,1.7122,1.6546,6.2573,5.9646,0.51732,8.1145,4.0738,3.5786,7.9816,8.8129,1.9337,3.652,3.3276,8.1354,4.8792,6.7545,3.4677,7.2928,0.19812,1.0295,6.1529,8.257,10.366,3.0953,5.3981,4.6651,6.5879,6.179,0.57469,6.7832,0.94464,0.1524,5.7551,2.7998,1.9775,8.2839,2.639,1.5987,2.4993,2.5842,2.5472,5.5728,4.7525,8.1056,1.4702,3.9868,0.6663,3.1414,9.4406,7.0721,6.8673,5.0832,6.5512,0.01943,5.4169,6.623,2.5286,2.0389,0.40642,3.3904,4.1729,4.5955,6.2404,1.9292,8.953,10.38,7.8977,6.3231,7.861,5.6565,3.9919,2.463,0.07299,5.0488
306.23,194.3,288.09,21.576,61.649,302.03,306.73,212.33,172.14,273.8,329.21,147.54,34.074,148.85,157.71,161.67,1.8841,151.47,205.52,114.41,62.783,115.91,234.37,0.37969,194.3,148.07,34.319,215.8,151.37,164.81,228.55,11.71,99.927,283.36,5.8103,163.87,256.5,224.92,215.49,292.54,30.569,199.16,149.68,19.757,36.222,32.19,189.81,48.452,227.13,221.92,333.99,194.4,309.39,272.08,247.21,331.88,248.65,131.12,303.81,250.83,260.57,322.59,134.67,241.87,92.014,0.40546,224.45,260.98,196.26,21.174,285.59,207.1,289.29,189.34,52.461,129.18,328.97,98.342,78.698,262.97,73.236,301.51,18.723,3.5701,53.368,13.076,86.939,238.52,47.576,288.36,115.18,122.81,54.201,299.75,256.57,28.125,23.605,138.52,205.82,6.0431
103.56,162.91,5.7952,223.23,186.72,119.02,131.03,142.78,146.28,87.644,151.82,236.36,119.36,78.899,81.671,76.774,26.047,40.024,102.84,237,124.71,183.52,119.49,207.76,7.434,199.57,118.73,166.36,89.088,54.023,134.57,184.02,96.319,0.033561,156.92,60.844,219.53,54.969,158.96,148.35,25.227,218.99,106.19,151.96,74.565,172.65,176.42,104.69,161.31,187.45,234.33,207.83,93.62,102.57,108.03,30.908,46.622,182.86,47.316,141.59,132.5,38.288,203.25,225.14,22.062,213.51,137.62,15.925,78.848,137.45,109.43,134.86,78.547,90.192,119.3,181.35,93.535,18.337,49.646,241.83,40.642,97.524,83.954,78.314,100.33,31.17,69.205,23.194,50.523,221.25,62.642,202.13,98.152,142.95,34.411,190.51,169.58,133.91,140.24,157.48
177.96,132.31,87.011,131.13,76.896,67.759,71.249,161.05,202.68,85.399,258.01,97.062,152.24,213.06,66.117,40.229,203.03,49.143,212.54,109.24,0.10284,68.684,194.12,147.85,6.591,223.18,89.59,123.11,125.35,146.34,91.392,45.614,212.22,178.97,230.78,11.98,223.4,82.767,154.52,204.62,172.01,151.99,120.7,67.806,84.468,26.44,191.83,14.297,102.55,146.96,119.09,186.68,221.78,92.31,3.6129,5.4558,229.76,186.57,92.176,126.2,91.264,243.96,50.611,174.23,118.96,229.84,123.87,109.35,185.27,106.49,161.79,0.93633,95.129,34.269,35.219,198.54,246.12,87.717,249.63,180.09,73.304,122.02,241.04,115.85,244.2,202.51,262.4,56.666,26.02,18.091,230.67,77.31,201.48,138.43,69.876,238.58,85.739,144.25,231.46,204.13
159.9,214.48,53.91,250.58,213.77,17.535,150.53,15.881,8.8353,17.636,85.384,30.668,28.225,117.24,7.8487,196.09,210.32,63.977,107.62,32.9,34.579,254.52,220.85,159.38,60.26,241.22,64.039,228.65,134.89,10.998,266.27,122.01,13.887,258.69,159.95,148.05,8.5542,132.23,22.131,205.74,97.466,1.325,60.45,222.76,265.81,134.46,136.04,177.34,108.48,141.01,76.909,97.851,250.89,176.33,138.89,129.41,134.2,133.58,31.187,106.34,115.51,230.58,261.68,71.77,94.101,140.06,14.736,5.4796,227.22,188.52,49.444,241.01,145.23,118.6,25.795,157.64,220.29,103.86,203,94.405,220.27,50.86,250.62,237.77,178.77,55.643,149.13,211.08,209.48,215.19,84.61,183.68,34.28,49.043,252.82,52.575,56.301,22.256,217.78,232.82
257.62,254.79,102.03,2.8477,144.87,130.52,99.771,50.38,147.34,111.96,7.2038,133.82,78.861,1.0274,243.13,11.331,57.527,22.172,219.48,197.26,215.55,162.62,255.54,188.68,112.64,25.816,55.54,81.232,150.95,178.22,206.39,14.877,68.047,32.074,235.31,254.68,32.102,17.236,85.306,192.59,228.39,145.7,186.7,188.75,47.712,107.48,149.81,3.518,207.04,54.795,199.25,69.514,76.93,184.71,61.83,92.095,187.84,192.25,239.85,161.23,69.695,125.85,221.99,127.53,107.6,114.19,106.76,186.31,227.48,100.87,219.33,97.535,4.239,238.78,223.88,226.91,39.397,171.4,190.28,87.268,51.91,57.854,87.001,161.89,55.003,15.267,4.4636,112.88,211.19,11.355,76.28,7.6284,172.39,130.75,230.68,46.522,226.8,60.863,168.58,78.503
152.19,112.8,153.54,151.11,22.689,0.37173,39.593,0.50547,197.47,193.27,211.6,65.451,244.94,111.88,114.85,47.344,8.2195,248.92,23.25,58.528,205.93,120.27,94.523,117.42,179.38,227.11,213.76,67.136,244.59,250.45,118.73,19.697,191.67,64.675,128.17,264.61,164.99,24.835,269.23,115.98,130.2,247.63,39.909,8.9727,51.151,1.0686,84.651,183.95,181.95,240.76,79.486,190.28,143.02,162.33,136.38,101.82,69.413,231.97,52.436,53.236,86.457,59.91,202.77,140.05,170.29,13.228,251.33,170.74,217.33,237.26,43.648,214.01,128.01,241.72,170.48,50.886,262.54,150.06,62.28,132.09,238.5,195.24,193.78,180.4,260.74,247.06,77.732,244.67,210.68,41.697,122.12,137.86,193.18,194.8,228.49,40.268,66.156,130.94,132.9,111.78
50.079,47.394,13.485,56.027,1.3979,40.126,51.456,16.159,42.143,47.242,47.92,37.222,13.431,8.618,40.373,16.792,35.038,23.195,33.134,45.115,38.101,43.58,53.445,19.092,37.885,38.141,8.6068,18.123,26.952,2.3049,44.108,45.197,1.4033,20.088,16.861,29.965,1.6518,49.738,54.025,21.423,3.7111,35.064,24.875,32.176,45.518,32.559,37.997,7.875,7.9976,12.322,11.727,49.141,17.131,14.06,51.376,20.35,45.012,41.67,1.845,4.9172,38.002,33.558,22.579,53.777,51.131,35.976,36.958,15.196,7.0892,19.107,18.153,22.451,23.419,10.377,7.7785,15.507,25.207,40.912,41.241,40.12,52.435,21.381,52.159,39.558,23.014,10.538,6.2426,16.253,19.466,7.3346,28.055,27.702,7.4167,30.646,25.137,27.241,6.3669,52.69,29.219,8.7339
17.319,69.175,71.027,11.972,52.082,62.407,32.551,66.889,54.35,2.5981,9.2365,57.841,4.5485,57.117,31.744,61.02,38.439,38.2,65.852,35.761,75.954,76.968,41.826,74.319,15.877,6.857,22.484,76.54,53.65,36.479,51.486,66.454,14.869,37.274,65.46,49.517,15.811,3.8018,52.637,21.745,66.015,43.511,44.166,32.58,50.843,34.856,61.45,2.1883,27.215,31.05,63.724,20.961,66.689,48.796,21.299,57.024,19.884,53.612,40.623,56.408,16.43,25.813,56.256,8.2929,74.41,12.712,69.226,16.689,30.19,50.026,30.814,38.695,45.765,43.784,63.582,44.921,5.7002,33.932,41.224,60.014,56.746,10.936,59.917,42.219,36.033,7.8893,4.425,24.396,67.942,20.938,70.755,6.7609,46.775,18.722,73.497,13.778,59.673,45.379,6.3219,38.385
150.19,230.73,229.06,123.04,58.533,73.958,155.65,75.095,139.45,211.12,159.67,36.184,184.51,100.02,140.27,100.34,231.41,168.42,221.53,200.82,85.26,73.62,108.71,101.9,138.85,107.38,29.864,234.86,59.203,122.13,156.55,153.82,132.2,107.85,229.31,141.67,232.03,154.71,169.78,172.53,172.64,112.21,170.94,158.67,159.05,204.1,12.216,82.17,207.6,105.4,232.48,144.66,71.784,80.296,178.44,172.88,127.18,197.78,84.947,156.29,10.367,84.457,129.58,237.95,121.28,99.076,21.363,132.64,172.6,52.598,105.22,169.65,91.575,103.23,60.351,71.569,11.794,121.82,21.462,131.36,49.292,52.684,208.99,163.91,133.67,21.853,154.29,114.34,174.96,80.9,50.793,52.434,148.45,16.236,189.07,47.59,215.59,163.33,215.78,135.77
37.865,44.067,214.54,37.657,223.55,239.77,7.7249,4.9726,111.69,31.737,22.389,34.392,3.6191,255.56,102.07,166.19,172.64,138.81,261.3,87.085,98.968,77.765,180.28,225.28,107.33,176.73,111.15,100.26,100.33,29.302,155.23,111.14,74.057,107.48,204.05,43.461,64.436,168.91,41.352,126.98,182.49,197.11,62.021,242.32,233.28,157.6,166.12,213.18,227.77,202.78,136.09,47.078,9.5647,128.41,191.03,126.36,133.61,209.4,57.94,264.96,126.56,236.09,97.738,202.26,123.22,64.439,54.994,119.96,137.84,152.19,84.747,12.362,170.06,121.47,107.17,61.846,202.77,255.9,20.57,70.276,108.11,168.24,31.501,209.99,21.187,59.669,216.09,244.45,238.15,128.23,17.383,29.784,27.379,250.32,170.18,197.17,79.308,263.32,183.86,169.91
20.067,87.824,86.669,70.675,40.421,98.918,19.321,113.3,35.974,95.568,24.084,62.232,9.4872,110.22,6.2785,113.29,22.021,67.561,28.578,105.19,74.161,105.23,31.191,61.778,52.448,13.14,17.769,87.462,49.227,119.1,73.927,6.4734,12.432,102.24,97.199,115.43,72.3,69.331,39.997,69.092,42.738,111.93,94.737,96.934,109.22,74.512,4.3119,17.912,77.315,72.806,112.03,33.267,27.665,73.992,74.372,71.941,98.842,95.047,0.47582,8.5379,20.002,2.7511,120.37,94.404,44.867,19.08,22.777,26.912,23.299,26.896,18.738,114.11,92.648,108.46,117.48,75.178,70.724,46.22,74.357,95.09,113.41,57.862,113.69,62.973,70.906,96.432,113.23,43.079,81.838,44.815,45.509,120.8,42.246,10.231,57.362,114.43,103.48,81.11,14.104,100.18
60.685,34.253,49.532,57.546,5.4234,5.6136,50.865,1.5635,17.389,15.131,20.948,52.357,42.112,38.845,28.931,8.4158,31.925,60.241,34.912,47.904,9.2793,60.262,32.429,23.82,49.855,56.974,47.258,23.057,13.919,60.03,7.436,37.407,3.944,12.667,52.011,3.8175,46.409,44.278,58.207,38.586,26.635,18.75,47.279,55.578,19.702,22.576,35.022,50.907,50.16,31.764,25.79,45.308,26.425,49.888,25.049,54.497,53.646,11.485,20.655,57.902,32.637,29.49,22.756,7.4011,44.835,12.721,36.538,13.187,5.5928,27.946,52.752,17.718,19.698,28.24,16.974,9.4113,52.828,58.783,49.762,47.426,7.7785,44.738,14.912,54.103,13.065,53.313,47.837,26.548,47.665,30.861,37.911,43.166,54.41,4.0857,34.376,41.539,60.356,10.792,29.512,2.5716
31.612,49.969,177.32,228.41,28.622,38.545,45.981,141.15,27.954,17.367,260,187.83,19.632,98.465,60.147,137.82,139.31,100.65,84.992,103.2,283.14,33.618,56.206,212.95,172.71,249.45,51.036,119.35,137.7,215.83,109.31,116.23,235.89,178.76,184.18,240.03,180.69,70.71,92.349,104.99,234.54,128.48,197.71,206.34,95.052,147.88,58.791,241.77,241.54,0.32099,224.67,109.82,228.59,40.981,140.27,228.34,225.75,133.73,148.53,5.8758,245.97,108.93,183.81,148.56,243.83,195.38,20.733,172.69,110.12,126.22,223.48,198.99,60.336,19.17,278.55,203.4,146.82,135.05,167.59,231.69,9.2815,3.2519,127.21,264.12,211.59,53.589,239.56,52.967,232.57,283.7,220.62,230.69,45.437,252.05,166.79,216.84,131.88,108.28,90.391,281.16
129.42,242.83,215.07,57.949,183.31,146.45,335,200.56,116.94,11.312,164.11,13.09,70.53,248.53,331.84,290.72,82.869,136.02,196.88,168.6,247.04,89.831,284.43,297.94,313.83,128.51,314.18,75.457,225.98,127.69,175.25,160.11,122.82,247.04,153.45,30.624,308.85,14.884,251.44,12.684,183.71,298,169.5,82.073,262.68,210.71,12.699,261.83,143.46,79.293,77.268,75.397,168.62,254.52,286.81,190.93,114.21,134.11,230.1,137.84,200.88,308.42,30.838,156.33,91.677,79.802,299.02,311.73,267.01,162.58,89.379,144.11,231.47,241.3,242.14,236.23,56.351,228.08,130.7,150.14,187.42,186.7,261.15,298.04,71.176,77.04,166.16,88.257,91.456,237.78,80.881,79.467,252.8,73.152,244.84,12.1,184.74,320.13,255.48,333.8
213.1,80.133,63.451,183.69,215.75,194,104.56,18.718,224.81,28.477,20.653,132.22,92.712,202.33,163.5,136.94,189.25,181.07,99.342,108.14,210.37,44.354,9.2526,250.64,269.33,2.409,41.842,15.262,180.46,90.461,109.87,117.43,176.37,231.25,262.61,176.79,70.789,224.9,140.66,247.45,243.14,114.68,216.22,96.976,124.8,150.26,173.92,44.686,52.184,171.8,152.27,23.669,183.19,107.84,250.37,206.59,23.94,73.312,34.372,50.986,91.667,204.39,13.628,242.03,261.15,231.75,184.96,17.045,187.55,268,173.76,155.39,260.49,93.397,164.54,94.172,200.51,156.49,212.45,111.2,111.02,13.746,140.98,212.72,253.6,36.019,212.3,5.6635,138.91,143.86,123.52,185.97,225.31,28.549,246.57,2.7264,253.25,133.38,149.47,66.593
179.4,120.65,151.76,117.52,16.653,54.365,97.486,166.63,202.34,119.21,73.432,179,97.623,19.676,195.13,182.84,96.237,161.21,195.67,176.98,193.59,125.28,38.914,165.31,175.01,28.459,120.73,19.018,220.84,55.13,62.673,148.62,221.26,29.652,163.55,198.68,93.164,189.79,2.9943,179.52,157.9,106.83,184.47,68.649,134.24,71.744,169.13,19.104,138.08,132.41,82.781,149.12,86.198,124.22,161.05,177.77,78.221,181.6,0.76735,188.53,122.43,16.478,98.482,46.699,111.58,149.09,223.23,15.354,22.373,110.9,184.96,3.7102,72.715,104.7,108.53,98.988,124.99,96.715,78.813,186.81,87.548,176.52,2.2587,179.45,89.235,106.28,136.56,129.99,136.55,204.49,49.598,68.389,123.34,5.9453,143.47,179.16,206.51,179.96,132.22,224.94
29.609,56.603,39.414,30.282,26.093,53.963,10.234,9.3968,55.236,42.1,10.575,15.032,13.638,36.822,51.03,37.453,25.426,34.096,34.741,18.763,54.761,54.191,44.619,30.406,31.312,60.045,22.396,28.085,36.114,39.98,28.839,6.4,8.7707,31.124,29.692,17.817,48.577,49.135,10.141,14.504,7.1379,56.388,45.653,58.134,46.29,32.055,6.8664,17.626,12.844,9.903,33.921,56.958,4.627,30.861,25.05,31.137,46.96,8.1702,0.28691,10.065,59.067,38.68,31.715,33.626,19.404,11.121,25.332,41.813,48.257,19.942,29.559,36.937,2.348,50.843,3.9414,36.286,3.0179,30.449,40.857,59.356,25.691,39.078,48.327,61.821,42.975,42.519,53.668,57.368,19.377,41.003,46.909,30.274,29.304,57.298,36.936,38.612,35.731,30.641,10.73,39.233
160.56,107.01,56.529,70.136,1.2853,110.28,37.058,88.538,161.23,105.83,93.086,129.61,147.85,160.92,52.405,4.6643,72.562,137.18,111.58,24.157,9.9191,160.46,72.182,78.539,140.14,158.7,154.12,63.334,177.73,163.6,113.33,31.876,31.034,94.057,145.57,180.3,140.2,29.264,176.25,90.235,141.05,7.2949,162.9,137.12,39.918,173.99,166.81,142.25,11.281,159.92,45.96,120.16,53.104,73.277,42.615,44.162,164.59,78.951,172.74,122.5,80.663,94.264,53.361,152.53,39.288,159.72,152.65,68.011,147.55,163.2,132.27,82.913,185.97,140.06,50.28,150.2,92.653,141.35,21.213,8.2679,31.932,172.47,93.312,125.08,50.737,91.558,130.82,64.225,142.2,77.561,52.703,165.46,58.902,166.09,22.273,25.925,73.807,185.55,79.197,105.74
168.83,237.55,206.92,215.09,213.14,222.57,18.609,1.5755,150.14,20.82,166.83,155.26,111.93,22.12,120.08,197.89,129.24,215.1,48.73,156.32,153.4,133.79,73.091,25.344,142.51,197.79,102.74,70.233,88.433,189.76,235.82,240.04,42.66,219.36,74.618,39.398,236.76,19.164,231.25,21.005,71.181,244.58,169.9,240.76,181.82,249.62,202.08,131.86,252.03,229.07,221.85,92.064,247.57,55.564,125.73,96.637,166.04,59.003,238.47,41.086,257.8,64.843,246.1,172.61,253.28,83.455,52.821,174.17,27.072,196.94,27.944,212.11,225.41,115.53,61.27,96.505,196.57,215.42,155.45,39.976,173.1,83.55,217.89,256.7,245.61,189.78,19.289,254.46,262.26,23.568,197.14,150.13,234.04,64.23,201.01,193.19,35.905,170.81,191.71,152.59
6.2673,36.091,11.558,25.367,38.326,19.264,25.761,37.728,25.131,39.038,24.015,8.2466,14.582,22.154,41.325,1.3448,27.144,34.6,1.0102,9.6313,33.084,35.327,4.6503,30.328,28.774,13.008,35.538,26.228,1.9773,9.4547,18.294,8.7102,10.432,17.556,15.497,7.6782,26.194,32.517,37.481,12.602,7.17,20.673,6.8775,11.723,34.436,10.101,3.5496,16.929,2.1869,18.364,26.589,41.591,22.921,18.329,14.372,17.905,22.57,38.116,36.655,8.4576,39.051,4.9501,35.556,28.064,12.141,28.653,0.27646,2.5967,5.4361,31.036,25.066,26.948,40.35,29.875,6.5943,14.893,2.0391,34.389,13.682,4.0073,41.611,17.3,19.812,22.05,23.256,2.8384,32.86,30.156,41.243,7.9023,21.119,29.146,4.6422,18.819,7.6563,40.502,24.902,22.237,16.722,7.18
72.385,63.703,43.298,102.63,28.633,100,23.958,9.8792,71.171,19.251,40.456,85.418,77.74,60.664,100.93,93.846,24.017,87.631,98.462,77.301,19.975,0.21186,76.957,71.853,32.799,35.011,100.63,87.081,25.092,98.797,97.798,91.996,45.621,66.453,82.148,3.8478,26.173,104.49,6.2181,68.772,43.765,97.635,32.235,47.509,39.078,38.837,95.935,83.569,11.732,37.312,33.415,42.852,108.23,25.358,60.296,22.416,100.05,44.824,80.422,39.661,32.34,84.424,28.91,38.321,75.558,14.354,106.4,74.021,7.8368,74.754,39.678,98.848,60.973,44.356,60.754,15.416,46.428,72.02,53.211,14.516,65.472,27.303,13.534,7.54,70.25,51.361,26.489,88.442,99.505,46.189,4.2972,32.13,76.499,51.999,19.687,97.69,81.221,79.645,15.402,93.946
115.65,145.01,147.96,170.03,183.57,22.439,13.768,23.747,89.939,160.75,18.156,74.002,8.9372,172.32,222.35,52.931,86.52,4.1865,230.4,88.074,162.16,157.68,29.496,160.54,17.752,160.75,130.7,165.94,243.72,57.957,151,233.24,150.28,146.34,13.515,126.47,45.057,192.45,245.59,227.54,155.34,86.99,219.54,16.983,183.07,252.4,251.39,242.68,148.04,99.589,223.55,188.95,33.671,113.13,234,131.85,252.72,12.349,22.244,183.44,1.3338,71.399,120.07,119.46,193.67,255.48,67.128,155.69,90.293,86.004,156.63,204.69,25.421,250.76,161.4,193.37,82.574,168.29,202.18,206.64,245.58,88.075,83.624,75.452,28.061,246.79,52.004,240.86,130.66,74.829,99.856,157.66,23.163,24.41,198.4,50.028,181.78,189.38,60.872,134.76
35.519,158.21,122.09,102.43,22.497,89.726,47.129,108.71,88.938,110.89,210.52,152.53,126.95,84.347,209.8,221.73,182.34,28.709,63.243,29.508,34.229,207.2,159.85,218.51,223.27,19.323,17.524,87.546,27.163,196.64,151.11,26.277,136.24,114.16,97.494,168.79,130.77,66.832,192.29,180.66,220.54,209.36,109.63,76.374,128.28,219.04,40.381,93.414,11.103,204.89,201.13,202.56,149.67,149.69,9.1707,80.832,45.687,13.067,17.127,100.48,147.07,72.985,58.396,42.223,99.804,49.118,64.7,123.34,79.48,152.07,168.93,139.14,207.84,44.801,206.08,38.329,194.67,61.304,75.91,170.22,216.19,192.97,71.757,203.07,181.89,25.864,70.619,58.876,92.053,69.45,45.142,113.62,205.27,107.03,205.65,55.201,6.5552,111.49,220.61,125.34
